"Original Text","Initial","Machine translation","Better translation","Best translation"
"\E南海に浮かぶ孤島、何かとの別れを暗示しているようだね。
いつか君の旅は大海原にまで達するようだ。","","\EThe solitary island floating in the South Sea seems to imply a farewell to something.
It seems that someday your journey will reach the open sea.","",""
"\E…どうやらこれからの君の旅路も
未知と冒険に満たされているようだね。","","\E...It seems like your journey from now on is also filled with unknowns and adventures.
","",""
"\Eいずれにしてもこれは単なる標、
運命とは自分の手で切り開くものさ。","","\EIn any case, this is just a sign, 
destiny is something you carve out with your own hands.","",""
"\E君の旅路の行く末は君自信が決めることが出来る。","","\EThe outcome of your journey is something that only you can decide.","",""
"\E期待しているよ。","","\EI'm looking forward to it.","",""
"号外","","","",""
"\Eガヤガヤ…","","\EHubbub...","",""
"\Eなんだこの騒ぎ。","","\EWhat's all this commotion?","",""
"\Eえっと、号外ですって。","","\EUm, this is an extra edition.","",""
"\Eへー、何かあったのかな？","","\EOh, I wonder if something happened?","",""
"\E”独占スクープ！”","","\E""Exclusive scoop!""","",""
"\E”あの大手ギルドのギルマスに●●疑惑！？”
”ギルドハウスとは名ばかりの悪魔の館”","","\E""Suspicion surrounds the guild master of that major guild!?""
""The guild house is nothing but a devil's mansion.""","",""
"\E”謎のこちょこちょ部屋とは！？”
”夜な夜な忍び寄るギルマスの魔の手！”","","\E""What is this mysterious tickling room!?""
""The demonic hands of the guild master creeping in the night!""","",""
"\Eうーん、大手は大手で大変だな…。","","\EHmm, even the big players have their own challenges...","",""
"\E”アカツキ無名ギルドに返り討ち！？”
”あの大手ギルドのエースにストーカ疑惑！？”","","\E""Defeated by the Unknown Guild, Akatsuki!?""
""Stalking suspicions towards the ace of that major guild!?""","",""
"\E”白昼堂々の壁ドン告白”
”執心のお相手はまさかの男性！？”","","\E""Bold Wall Slam Confession in Broad Daylight""
""The Unexpected Love Interest Turns Out to be a Man!?""","",""
"\E”あの人は今…あの村のギルマスはなんと元エース”
”美人エルフの秘密…実は100歳超え！？”","","\E""That person is now... the guild master of that village, and what's more, a former ace.""
""The secret of the beautiful elf... she's actually over 100 years old!?""","",""
"\E”特集！熟れた独り身美人エルフピンナップ（袋とじ）”
”解説！なぜエルフの里は焼かれるのか？その実態に迫る”","","\E""Special Feature! Ripe and Single Beautiful Elf Pin-up (Centerfold)""
""Explanation! Why is the Elf Village Burned? Investigating the Truth Behind It""","",""
"\E…なんだこの記事。","","\E...What is this article.","",""
"妹の秘密","","","",""
"\Eただいまー…いてっ！
…なんでこんなところにダンベルが…。","","\EI'm back... Ouch!
...Why is there a dumbbell in a place like this...?","",""
"\Eてか部屋もずいぶん散らかってるな…
少し片付けするか…。","","\EWow, the room is really messy... 
I should tidy up a bit...","",""
"\Eただいまー！
あれー、なんかきれいになってる！","","\EI'm back! 
Huh, it looks cleaner!","",""
"\Eありがとう、お兄ちゃん！","","\EThank you, big brother!","",""
"\E（元は俺が散らかしたんだけどな…","","\E (Originally, it was me who made a mess...)","",""
"\E枕の下からえっちブックを見つけた！","","\EI found a naughty book under my pillow!","",""
"\Eこれ…なくしたと思ってたやつだな…
うーん…そっと戻しておくか…。","","\EThis... is the one I thought I lost...
Hmm... I'll quietly put it back...","",""
"妹オナニー遭遇","","","",""
"オナニ目撃","","","",""
"\Eただいまー…","","","",""
"\E…あれ、妹はまだ帰っていないのかな。","","","",""
"\E………ぁ……っ……。","","","",""
"\Eん？やっぱいるのか……
ただい…こ、これは…っ！","","","",""
"1.4.0/v144_cg24_2.jpg","","","",""
"\E（机に向かって…うん、これは…","","","",""
"1.4.0/v144_cg24_3.jpg","","","",""
"\E（…オナニーだ！！！","","","",""
"1.4.0/v144_cg24_4.jpg","","","",""
"\E（まさかオレのスケベブックを
　妹まで活用してたとは…","","","",""
"1.4.0/v144_cg24_5.jpg","","","",""
"\E（どうやら妹はイったみたいだぞ…","","","",""
"1.4.0/v144_cg24_6.jpg","","","",""
"\E（…そろそろいいかな。","","\E(...I wonder if it's about time.","",""
"\Eただいまー！！","","\EI'm back!!","",""
"SE/se_otosu.mp3","","","",""
"\Eガタタッ！","","\EGatat!","",""
"\Eお、お兄ちゃんおかえりー…っ！","","\EOh, welcome back, big brother...!","",""
"\Eただいま…あれ、なんか顔赤い？","","\EI'm back... Huh, why is your face red?","",""
"\Eそ、そうかな？
えーと、走って帰ってきたからかな…？","","\EIs, is that so?
Um, maybe because I ran back...?","",""
"\E（ふっふ…お兄ちゃんは知ってるぞ…。","","\E (Hehe... Big brother, you know...)","",""
"ひろいもの","","","",""
"\Eふー今日も異常なし、だな。","","\EPhew, no abnormalities today either.","",""
"\Eむむっ！これは……。","","\EHmm! What is this...?","",""
"\Eスケベブックが草むらに落ちているぞ…","","\EThere's a perverted book lying in the grass...","",""
"　拾う　","","　Picking up","",""
"　拾わない　","","　Not picking up.","",""
"\Eキョロキョロよし…誰も見ていないな…。","","\ELooking around... No one is watching...","",""
"\E野生のエロ本を拾った。","","\EI found a wild erotic book.","",""
"\E誰が触ったもんかもわからんしやめておこう…。","","\EI don't know who touched it, so let's stop...","",""
"カナの趣味","","","",""
"\Eそろそろ買い替え時だからね。","","\EIt's about time to replace it.","",""
"\Eああ、剣ね。
いいよ。","","\EAh, a sword.
Sure, go ahead.","",""
"\Eカナはウィンドウ越しに飾られた刀剣を眺めているぞ…。","","\EKana is gazing at the decorated swords through the window...","",""
"\E買うなら今のよりちゃんとしたのが欲しいなぁ…
オーダーとまでは言わないけど…せめて2等級品…。","","\EIf I were to buy it, I would want something better than what I have now... 
I wouldn't go as far as to say it's a custom order, but at least a second-grade product...","",""
"\E…げ、3000Gもするの。
んー…もうしばらくは今の子に頑張ってもらおうかな…。","","\E...Gee, it costs 3000G.
Hmm... Maybe I should let the current one keep working hard for a while longer...","",""
"\Eあ、お兄ちゃんごめんね。
もういいよ。","","\EOh, I'm sorry, big brother.
It's okay now.","",""
"\Eいいの？","","\EIs it okay?","",""
"\Eあはは、買うにはちょっとまだ高いかなーって。","","\EAhaha, I think it's still a little expensive to buy.","",""
"\Eカナは名残惜しそうにその場を離れた。","","\EKana reluctantly left the place.","",""
"カナの趣味2","","","",""
"\Eうーん…うーん…","","\EHmm... Hmm...","",""
"\Eあれ、カナだ。
…張り付くようにウィンドウを眺めているぞ。","","\EOh, it's Kana.
...She's staring at the window as if glued to it.","",""
"\Eカナ？","","\ECan I help you?","",""
"\Eわ、お兄ちゃん。
やー…やっぱいいなーと思って時々こうして眺めに来るんだ。","","\EHey, big brother.
Y-Yeah... I sometimes come here to gaze at it and think how nice it is.","",""
"\Eそんなに気に入ってたのか…","","\EDid you like it that much...","",""
"カナ武器","","","",""
"　俺が買ってやるよ！　","","　I'll buy it for you!","",""
"　3000はさすがに高いよね…　","","　3000 is indeed expensive, isn't it...","",""
"\Eそうしてあげたいけどお金がないな…","","\EI want to do that for you, but I don't have any money...","",""
"\Eそれはさすがに悪いよ…
でも、ありがとうお兄ちゃん。","","\EThat's really bad...
But, thank you, big brother.","",""
"\E…よし、決めた。","","\E...Alright, I've made up my mind.","",""
"\Eすいませーん…！","","\EExcuse me...!","",""
"\E…ただいま。","","\E...I'm home.","",""
"\E結局買ったのか。","","\EDid you end up buying it?","",""
"\Eうん、買い替え時だったのはほんとのことだし。
お兄ちゃんが背中を押してくれたからね。","","\EYeah, it's true that it was time to replace it.
Big brother pushed me from behind, you know.","",""
"\Eまーでも、しばらくは節約しないとだね。
…だから、お兄ちゃんご飯おごって！","","\EWell, we'll have to save money for a while.
...So, big brother, treat me to a meal!","",""
"\E…え、そうなるの。","","\E...Oh, is that how it's going to be.","",""
"\Eえー、剣より安いしトクしたでしょ？","","\EWell, it's cheaper than a sword, so it's a good deal, right?","",""
"\Eなるほど…確かに…？","","\EI see... Indeed...?","",""
"\Eそういうことそういうこと、じゃあ行こっか！","","\EThat's right, that's right. Well then, shall we go?","",""
"\Eカナにご飯をおごった。","","\EI treated Kana to a meal.","",""
"\Eカナは新しい剣を手に入れた！
カナの強さが上がった！","","\EKana obtained a new sword!
Kana's strength has increased!","",""
"\E…だよねぇ。","","\E...right?","",""
"\Eはぁ…もっといい依頼とかこないかなー…。","","\ESigh... I wish there were better requests or something...","",""
"カナの趣味3","","","",""
"\E…またウィンドウを眺めているな。","","\E...You're still gazing out the window.","",""
"\Eおーいカナ。","","\EHey Kana.","",""
"\Eえっと、また武器の買い替え？","","\EUm, are we buying new weapons again?","",""
"\Eんーん、単に眺めているのが好きなだけ。","","\EHmm, I just enjoy looking at it.","",""
"\Eはぁ…あの子もいいし…あっちの子も小ぶりでかわいいー…。","","\ESigh... That child is also good... And that child over there is small and cute...","",""
"\Eなるほど…カナにこういう趣味があったとは…。","","\EI see... I didn't know Kana had this kind of hobby...","",""
"ユイの手当","","","",""
"cg/bg_07_guild_h.jpg","","","",""
"\Eただいまー、ふー今日も疲れた。","","\EI'm back. Phew, I'm tired again today.","",""
"cg/bg_07_guild_i.jpg","","","",""
"\Eおかえりなさい、お疲れさまでした。
あ、ここ擦りむいてますよ。","","\EWelcome back, thank you for your hard work.
Oh, you've scraped yourself here.","",""
"\Eあれ、気が付かなかった。
まあこのくらい舐めときゃへーきへーき。","","\EOh, I didn't notice.
Well, it's no big deal if I underestimate this much.","",""
"\Eもーっ、だめですよ。
傷口はちゃんと洗って清潔にですよ。","","\ENo, it's not good.
You need to wash the wound properly and keep it clean.","",""
"\E…舐めるっていうのはあながち間違いでもないんですけどね。","","\E...It's not necessarily wrong to say ""licking"" though.","",""
"\Eでも出来るときはちゃんと
手当したほうが傷の治りも早いです。","","\EBut when you can, it's better to properly
treat it, as it helps the wound heal faster.","",""
"\Eはい、こっちきてください。","","\EYes, please come over here.","",""
"\E（ち、近い…","","\E(T-Too close...","",""
"\Eはい、終わりましたよ。","","\EYes, it's finished.","",""
"\E軽い怪我でも遠慮しないで言ってくださいね。
そのためのあたしなんですから…。","","\EPlease don't hesitate to tell me even if it's just a minor injury.
After all, that's what I'm here for...","",""
"\E（うーん、なんか大げさに手当してもらったぞ…。","","\EHmm, I feel like I received an overly generous treatment...","",""
"ハラヘッタ","","","",""
"\Eは、ハラヘッタ…","","\E is exhausted...","",""
"\E今日はハードだったからね…あたしもお腹すいた。","","\EToday was tough... I'm hungry too.","",""
"\E確かに少し休憩したいですね…。","","\EI definitely want to take a little break...","",""
"\Eよーし、じゃあ今日は食べて帰ろう！","","\EAlright, let's eat and go home today!","",""
"\Eさんせーい！","","\EThree, two, one, go!","",""
"\Eみんなでご飯を食べた。","","\EWe all had a meal together.","",""
"お酒は二十歳から","","","",""
"\Eあ、お兄ちゃん。
おかえりー、お疲れさま♪","","\EAh, big brother.
Welcome back! You must be tired♪","",""
"\Eくぴ","","\EKupi","",""
"\Eあれ、マスターそれお酒ですか。","","\EOh, Master, is that alcohol?","",""
"\Eそうよー、去年仕込んだ果実酒の味見をね。","","\EYeah, it's time to taste the fruit liquor I brewed last year.","",""
"\E味見ってそんなカップに並々と注ぐもんなんですか…。","","\EDo you really pour it so generously into a cup for tasting...?","",""
"\Eそうよ～","","\EThat's right~","",""
"\Eちょっぴりだけ舐めたって
お酒の良し悪しはわからないものなの。","","\EEven if you just take a little sip, 
you won't know if the alcohol is good or bad.","",""
"\E（すごい勢いでカップのお酒が減っていくぞ…","","\EThe cup of alcohol is decreasing at an incredible speed...","",""
"\Eふぅー。
んー…まだちょっとわからないわね。","","\EPhew.
Hmm... I still don't quite understand.","",""
"\E（味見ってお代わりするものなのか…？","","\EIs it customary to ask for seconds when tasting...?","",""
"\Eただいまーって酒くさっ！","","\EI'm back! And I smell like alcohol!","",""
"\Eあら～、お兄ちゃん♪
おかえり♥","","\EOh, big brother♪
Welcome back♥","",""
"\Eマスター…また飲んでるんです？","","\EMaster... Are you drinking again?","",""
"\Eもう、マスターじゃなくて…ユカリって呼んで♥","","\ENo longer call me Master... call me Yukari ♥","",""
"\Eうわ酒癖悪いなこの人！？","","\EWow, this person has a bad drinking habit!?","",""
"相変わらず","","","",""
"\Eユカリさんは今日も酔っ払っている…。","","\EYukari is drunk again today...","",""
"ヤキモチ","","","",""
"\Eワイワイ…","","\EWaiwai...","",""
"\Eおにーちゃーん、一緒に帰ろうー。","","\EOnii-chan, let's go home together.","",""
"\Eお、もうそんな時間か。","","\EOh, is it already that time?","",""
"\Eじゃねー、お兄ちゃんまた明日！","","\ESee you later, big brother! I'll see you tomorrow!","",""
"\Eお兄ちゃん、お疲れ様でしたでは失礼しますね。","","\EThank you for your hard work, big brother. Goodbye.","",""
"\Eど、同志…また明日、です。","","\EComrade... until tomorrow.","",""
"\Eおう","","\EOh","",""
"\E…なんかお兄ちゃんっていつも女の子に囲まれてるよね。","","\E...Somehow, big brother is always surrounded by girls.","",""
"\E妹にちょっとだけ妬かれた。","","\EMy sister got a little jealous.","",""
"ポリコレ","","","",""
"\Eは～…","","\EHa~...","",""
"\Eあれ、カスミちゃん。
…どしたの、ため息なんかついて。","","\EHey, Kasumi-chan.
...What's wrong? You're sighing or something.","",""
"\Eこれ、です。","","\EThis is it.","",""
"\Eあれ、前に面白いって言ってた本じゃない？
荒廃した世界で女戦士が活躍するやつでしょ。","","\EHmm, isn't this the book you said was interesting before?
It's the one where a female warrior thrives in a desolate world, right?","",""
"\Eはい…そうなんですけど…
設定の改変についていけなくて…。","","\EYes... that's right, but... 
I couldn't keep up with the changes in the settings...","",""
"\E主人公の女戦士もなんかカッコイイ系から
ゴリラみたいなビジュアルに変えられて…。","","\EThe female warrior protagonist was changed from a cool-looking type to a gorilla-like visual.
","",""
"\Eさらわれたのも実はお姫様じゃなくて
男子だけど心は姫を自認しているおじさんになって。","","\EThe one who was kidnapped was not actually a princess, but a man who identifies himself as a princess in his heart.
","",""
"\E道中仲間になったオーク族の女戦士長に告白されて
浜辺で二人は幸せなキスをして終了、みたいな感じです。","","\EThe female orc warrior leader who became a companion on the journey confessed to me, and 
we ended up happily kissing on the beach, something like that.","",""
"\E…えぇ…そんな事になってるの…。","","\E...Um... Is that really happening...?","",""
"\E落ち込むカスミちゃんをなぐさめたぞ。","","\EI comforted Kasumi-chan who was feeling down.","",""
"cg/event59_02.jpg","","","",""
"\Eみんなお疲れ。
来週から本戦が始まるからこの休みのうちに備えてね。","","\EEveryone, good job.
The main tournament starts next week, so let's prepare during this break.","",""
"cg/event59_01.jpg","","","",""
"\Eただいまーってあれ…","","\EI'm home...","",""
"\E秘蔵のえっちな本が整理されて机に置かれている…","","\EA collection of naughty books is neatly organized and placed on the desk...","",""
"\Eい、妹が片付けたんだろうな…。","","\EI guess my little sister cleaned up...","",""
"SE/Onmtp-Inspiration06-1.mp3","","","",""
"\E妹はスキル 騎乗位を覚えた！","","\EMy little sister learned the skill ""Cowgirl""!","",""
"\E秘蔵の薄いブックが整理されて机に置かれている…","","\EA collection of thin books is neatly organized and placed on the desk...","",""
"カスミありのランダムイベントです　基本はこちらをベースにします","","","",""
"呼び出しイベント","","","",""
"カナ特訓","","","",""
"つまみぐい","","","",""
"妹と帰宅","","","",""
"ユイ特訓","","","",""
"ギルドハウス片付け","","","",""
"着替えに遭遇","","","",""
"小銭を拾う","","","",""
"カスミとの出会い","","","",""
"居残り訓練","","","",""
"雨に打たれて","","","",""
"オオブタヤサイニンニク","","","",""
"100戦危うべからず","","","",""
"お兄ちゃんは見た…","","","",""
"女の敵は…","","","",""
"花を買いませんか","","","",""
"おやつタイム","","","",""
"拾い物","","","",""
"腹減ったなぁ…","","","",""
"相変わらず…","","","",""
"ヤキモチ？","","","",""
"一時変数1","","","",""
"一時変数2","","","",""
"修理初回","","","",""
"片付け","","","",""
"着替え遭遇","","","",""
"シャワー遭遇","","","",""
"財布拾った","","","",""
"武器修理","","","",""
"カナ強さアップイベ","","","",""
"ユイ強さアップイベ","","","",""
"カスミイベントカウント","","","",""
"天才少女イベ","","","",""
"カスミ強さアップイベ","","","",""
"コーヒタイム","","","",""
"ギルドの名前","","","",""
"麺屋サブロー","","","",""
"オオブタヤサイ","","","",""
"ユカリ鉄壁","","","",""
"全裸徘徊","","","",""
"カナ武器更新","","","",""
"お酒","","","",""
"カスミ好感度","","","",""
"自由乱数","","","",""
"勝敗","","","",""
